Type	Label
bill	s2423-116
bill	s2423-117
bill	s2424-115
bill	s2424-116
bill	s2424-117
bill	s2425-114
bill	s2425-115
bill	s2425-116
bill	s2425-117
bill	s2426-115
bill	s2426-116
bill	s2426-117
bill	s2427-114
bill	s2427-115
bill	s2427-116
bill	s2427-117
bill	s2428-115
bill	s2428-116
bill	s2428-117
bill	s2429-115
bill	s2429-116
bill	s2429-117
bill	s243-115
bill	s243-116
bill	s243-117
bill	s2430-115
bill	s2430-116
bill	s2430-117
bill	s2431-115
bill	s2431-116
bill	s2431-117
bill	s2432-115
bill	s2432-116
bill	s2432-117
bill	s2433-115
bill	s2433-116
bill	s2433-117
bill	s2434-115
bill	s2434-116
bill	s2434-117
bill	s2435-115
bill	s2435-116
bill	s2435-117
bill	s2436-115
bill	s2436-116
bill	s2436-117
bill	s2437-113
bill	s2437-114
bill	s2437-115
bill	s2437-116
bill	s2437-117
bill	s2438-114
bill	s2438-115
bill	s2438-116
bill	s2438-117
bill	s2439-114
bill	s2439-115
bill	s2439-116
bill	s2439-117
bill	s244-115
bill	s244-116
bill	s244-117
bill	s2440-114
bill	s2440-115
bill	s2440-116
bill	s2440-117
bill	s2441-114
bill	s2441-115
bill	s2441-116
bill	s2441-117
bill	s2442-114
bill	s2442-115
bill	s2442-116
bill	s2442-117
bill	s2443-114
bill	s2443-115
bill	s2443-116
bill	s2443-117
bill	s2444-114
bill	s2444-115
bill	s2444-116
bill	s2444-117
bill	s2445-114
bill	s2445-115
bill	s2445-116
bill	s2445-117
bill	s2446-114
bill	s2446-115
bill	s2446-116
bill	s2446-117
bill	s2447-114
bill	s2447-115
bill	s2447-116
bill	s2447-117
bill	s2448-114
bill	s2448-115
bill	s2448-116
bill	s2448-117
bill	s2449-114
bill	s2449-115
bill	s2449-116
bill	s2449-117
bill	s245-114
bill	s245-115
bill	s245-116
bill	s245-117
bill	s2450-114
bill	s2450-115
bill	s2450-116
bill	s2450-117
bill	s2451-114
bill	s2451-115
bill	s2451-116
bill	s2451-117
bill	s2452-114
bill	s2452-115
bill	s2452-116
bill	s2452-117
bill	s2453-114
bill	s2453-115
bill	s2453-116
bill	s2453-117
bill	s2454-114
bill	s2454-115
bill	s2454-116
bill	s2454-117
bill	s2455-114
bill	s2455-115
bill	s2455-116
bill	s2455-117
bill	s2456-114
bill	s2456-115
bill	s2456-116
bill	s2456-117
bill	s2457-114
bill	s2457-115
bill	s2457-116
bill	s2457-117
bill	s2458-114
bill	s2458-115
bill	s2458-116
bill	s2458-117
bill	s2459-114
bill	s2459-115
bill	s2459-116
bill	s2459-117
bill	s246-115
bill	s246-116
bill	s246-117
bill	s2460-114
bill	s2460-115
bill	s2460-116
bill	s2460-117
bill	s2461-113
bill	s2461-114
bill	s2461-115
bill	s2461-116
bill	s2461-117
bill	s2462-114
bill	s2462-115
bill	s2462-116
bill	s2462-117
bill	s2463-114
bill	s2463-115
bill	s2463-116
bill	s2463-117
bill	s2464-114
bill	s2464-115
bill	s2464-116
bill	s2464-117
bill	s2465-114
bill	s2465-115
bill	s2465-116
bill	s2465-117
bill	s2466-114
bill	s2466-115
bill	s2466-116
bill	s2466-117
bill	s2467-114
bill	s2467-115
bill	s2467-116
bill	s2467-117
bill	s2468-114
bill	s2468-115
bill	s2468-116
bill	s2468-117
bill	s2469-114
bill	s2469-115
bill	s2469-116
bill	s2469-117
bill	s247-115
bill	s247-116
bill	s247-117
bill	s2470-114
bill	s2470-115
bill	s2470-116
bill	s2470-117
bill	s2471-114
bill	s2471-115
bill	s2471-116
bill	s2471-117
bill	s2472-114
bill	s2472-115
bill	s2472-116
bill	s2472-117
bill	s2473-114
bill	s2473-115
bill	s2473-116
bill	s2473-117
bill	s2474-114
bill	s2474-115
bill	s2474-116
bill	s2474-117
bill	s2475-114
bill	s2475-115
bill	s2475-116
bill	s2475-117
bill	s2476-114
bill	s2476-115
bill	s2476-116
bill	s2476-117
bill	s2477-114
bill	s2477-115
bill	s2477-116
bill	s2477-117
bill	s2478-114
bill	s2478-115
bill	s2478-116
bill	s2478-117
bill	s2479-114
bill	s2479-115
bill	s2479-116
bill	s2479-117
bill	s248-115
bill	s248-116
bill	s248-117
bill	s2480-114
bill	s2480-115
bill	s2480-116
bill	s2480-117
bill	s2481-114
bill	s2481-115
bill	s2481-116
bill	s2481-117
bill	s2482-114
bill	s2482-115
bill	s2482-116
bill	s2482-117
bill	s2483-114
bill	s2483-115
bill	s2483-116
bill	s2483-117
bill	s2484-114
bill	s2484-115
bill	s2484-116
bill	s2484-117
bill	s2485-114
bill	s2485-115
bill	s2485-116
bill	s2485-117
bill	s2486-114
bill	s2486-115
bill	s2486-116
bill	s2486-117
bill	s2487-114
bill	s2487-115
bill	s2487-116
bill	s2487-117
bill	s2488-114
bill	s2488-115
bill	s2488-116
bill	s2488-117
bill	s2489-114
bill	s2489-115
bill	s2489-116
bill	s2489-117
bill	s249-115
bill	s249-116
bill	s249-117
bill	s2490-114
bill	s2490-115
bill	s2490-116
bill	s2490-117
bill	s2491-114
bill	s2491-115
bill	s2491-116
bill	s2491-117
bill	s2492-114
bill	s2492-115
bill	s2492-116
bill	s2492-117
bill	s2493-114
bill	s2493-115
bill	s2493-116
bill	s2493-117
bill	s2494-114
bill	s2494-115
bill	s2494-116
bill	s2494-117
bill	s2495-114
bill	s2495-115
bill	s2495-116
bill	s2495-117
bill	s2496-114
bill	s2496-115
bill	s2496-116
bill	s2496-117
bill	s2497-114
bill	s2497-115
bill	s2497-116
bill	s2497-117
bill	s2498-114
bill	s2498-115
bill	s2498-116
bill	s2498-117
bill	s2499-114
bill	s2499-115
bill	s2499-116
bill	s2499-117
bill	s25-115
bill	s25-116
bill	s25-117
bill	s250-115
bill	s250-116
bill	s250-117
bill	s2500-114
bill	s2500-115
bill	s2500-116
bill	s2500-117
bill	s2501-114
bill	s2501-115
bill	s2501-116
bill	s2501-117
bill	s2502-114
bill	s2502-115
bill	s2502-116
bill	s2502-117
bill	s2503-114
bill	s2503-115
bill	s2503-116
bill	s2503-117
bill	s2504-114
bill	s2504-115
bill	s2504-116
bill	s2504-117
bill	s2505-114
bill	s2505-115
bill	s2505-116
bill	s2505-117
bill	s2506-114
bill	s2506-115
bill	s2506-116
bill	s2506-117
bill	s2507-114
bill	s2507-115
bill	s2507-116
bill	s2507-117
bill	s2508-114
bill	s2508-115
bill	s2508-116
bill	s2508-117
bill	s2509-114
bill	s2509-115
bill	s2509-116
bill	s2509-117
bill	s251-115
bill	s251-116
bill	s251-117
bill	s2510-114
bill	s2510-115
bill	s2510-116
bill	s2510-117
bill	s2511-114
bill	s2511-115
bill	s2511-116
bill	s2511-117
bill	s2512-114
bill	s2512-115
bill	s2512-116
bill	s2512-117
bill	s2513-114
bill	s2513-115
bill	s2513-116
bill	s2513-117
bill	s2514-114
bill	s2514-115
bill	s2514-116
bill	s2514-117
bill	s2515-114
bill	s2515-115
bill	s2515-116
bill	s2515-117
bill	s2516-114
bill	s2516-115
bill	s2516-116
bill	s2516-117
bill	s2517-114
bill	s2517-115
bill	s2517-116
bill	s2517-117
bill	s2518-114
bill	s2518-115
bill	s2518-116
bill	s2518-117
bill	s2519-113
bill	s2519-114
bill	s2519-115
bill	s2519-116
bill	s2519-117
bill	s252-115
bill	s252-116
bill	s252-117
bill	s2520-114
bill	s2520-115
bill	s2520-116
bill	s2520-117
bill	s2521-114
bill	s2521-115
bill	s2521-116
bill	s2521-117
bill	s2522-114
bill	s2522-115
bill	s2522-116
bill	s2522-117
bill	s2523-114
bill	s2523-115
bill	s2523-116
bill	s2523-117
bill	s2524-114
bill	s2524-115
bill	s2524-116
bill	s2524-117
bill	s2525-114
bill	s2525-115
bill	s2525-116
bill	s2525-117
bill	s2526-114
bill	s2526-115
bill	s2526-116
bill	s2526-117
bill	s2527-114
bill	s2527-115
bill	s2527-116
bill	s2527-117
bill	s2528-114
bill	s2528-115
bill	s2528-116
bill	s2528-117
bill	s2529-114
bill	s2529-115
bill	s2529-116
bill	s2529-117
bill	s253-114
bill	s253-115
bill	s253-116
bill	s253-117
bill	s2530-114
bill	s2530-115
bill	s2530-116
bill	s2530-117
bill	s2531-114
bill	s2531-115
bill	s2531-116
bill	s2531-117
bill	s2532-114
bill	s2532-115
bill	s2532-116
bill	s2532-117
bill	s2533-114
bill	s2533-115
bill	s2533-116
bill	s2533-117
bill	s2534-114
bill	s2534-115
bill	s2534-116
bill	s2534-117
bill	s2535-114
bill	s2535-115
bill	s2535-116
bill	s2535-117
bill	s2536-114
bill	s2536-115
bill	s2536-116
bill	s2536-117
bill	s2537-114
bill	s2537-115
bill	s2537-116
bill	s2537-117
bill	s2538-113
bill	s2538-114
bill	s2538-115
bill	s2538-116
bill	s2538-117
bill	s2539-114
bill	s2539-115
bill	s2539-116
bill	s2539-117
bill	s254-115
bill	s254-116
bill	s254-117
bill	s2540-114
bill	s2540-115
bill	s2540-116
bill	s2540-117
bill	s2541-114
bill	s2541-115
bill	s2541-116
bill	s2541-117
bill	s2542-114
bill	s2542-115
bill	s2542-116
bill	s2542-117
bill	s2543-114
bill	s2543-115
bill	s2543-116
bill	s2543-117
bill	s2544-114
bill	s2544-115
bill	s2544-116
bill	s2544-117
bill	s2545-114
bill	s2545-115
bill	s2545-116
bill	s2545-117
bill	s2546-114
bill	s2546-115
bill	s2546-116
bill	s2546-117
bill	s2547-114
bill	s2547-115
bill	s2547-116
bill	s2547-117
bill	s2548-114
bill	s2548-115
bill	s2548-116
bill	s2548-117
bill	s2549-114
bill	s2549-115
bill	s2549-116
bill	s2549-117
bill	s255-115
bill	s255-116
bill	s255-117
bill	s2550-114
bill	s2550-115
bill	s2550-116
bill	s2550-117
bill	s2551-114
bill	s2551-115
bill	s2551-116
bill	s2551-117
bill	s2552-114
bill	s2552-115
bill	s2552-116
bill	s2552-117
bill	s2553-114
bill	s2553-115
bill	s2553-116
bill	s2553-117
bill	s2554-114
bill	s2554-115
bill	s2554-116
bill	s2554-117
bill	s2555-114
bill	s2555-115
bill	s2555-116
bill	s2555-117
bill	s2556-114
bill	s2556-115
bill	s2556-116
bill	s2556-117
bill	s2557-114
bill	s2557-115
bill	s2557-116
bill	s2557-117
bill	s2558-114
bill	s2558-115
bill	s2558-116
bill	s2558-117
bill	s2559-114
bill	s2559-115
bill	s2559-116
bill	s2559-117
bill	s256-115
bill	s256-116
bill	s256-117
bill	s2560-114
bill	s2560-115
bill	s2560-116
bill	s2560-117
bill	s2561-114
bill	s2561-115
bill	s2561-116
bill	s2561-117
bill	s2562-114
bill	s2562-115
bill	s2562-116
bill	s2562-117
bill	s2563-114
bill	s2563-115
bill	s2563-116
bill	s2563-117
bill	s2564-114
bill	s2564-115
bill	s2564-116
bill	s2564-117
bill	s2565-114
bill	s2565-115
bill	s2565-116
bill	s2565-117
bill	s2566-114
bill	s2566-115
bill	s2566-116
bill	s2566-117
bill	s2567-114
bill	s2567-115
bill	s2567-116
bill	s2567-117
bill	s2568-114
bill	s2568-115
bill	s2568-116
bill	s2568-117
bill	s2569-114
bill	s2569-115
bill	s2569-116
bill	s2569-117
bill	s257-115
bill	s257-116
bill	s257-117
bill	s2570-114
bill	s2570-115
bill	s2570-116
bill	s2570-117
bill	s2571-114
bill	s2571-115
bill	s2571-116
bill	s2571-117
bill	s2572-114
bill	s2572-115
bill	s2572-116
bill	s2572-117
bill	s2573-114
bill	s2573-115
bill	s2573-116
bill	s2573-117
bill	s2574-114
bill	s2574-115
bill	s2574-116
bill	s2574-117
bill	s2575-114
bill	s2575-115
bill	s2575-116
bill	s2575-117
bill	s2576-114
bill	s2576-115
bill	s2576-116
bill	s2576-117
bill	s2577-114
bill	s2577-115
bill	s2577-116
bill	s2577-117
bill	s2578-114
bill	s2578-115
bill	s2578-116
bill	s2578-117
bill	s2579-114
bill	s2579-115
bill	s2579-116
bill	s2579-117
bill	s258-114
bill	s258-115
bill	s258-116
bill	s258-117
bill	s2580-114
bill	s2580-115
bill	s2580-116
bill	s2580-117
bill	s2581-114
bill	s2581-115
bill	s2581-116
bill	s2581-117
bill	s2582-114
bill	s2582-115
bill	s2582-116
bill	s2582-117
bill	s2583-114
bill	s2583-115
bill	s2583-116
bill	s2583-117
bill	s2584-114
bill	s2584-115
bill	s2584-116
bill	s2584-117
bill	s2585-114
bill	s2585-115
bill	s2585-116
bill	s2585-117
bill	s2586-114
bill	s2586-115
bill	s2586-116
bill	s2586-117
bill	s2587-114
bill	s2587-115
bill	s2587-116
bill	s2587-117
bill	s2588-113
bill	s2588-114
bill	s2588-115
bill	s2588-116
bill	s2588-117
bill	s2589-114
bill	s2589-115
bill	s2589-116
bill	s2589-117
bill	s259-115
bill	s259-116
bill	s259-117
bill	s2590-114
bill	s2590-115
bill	s2590-116
bill	s2590-117
bill	s2591-114
bill	s2591-115
bill	s2591-116
bill	s2591-117
bill	s2592-114
bill	s2592-115
bill	s2592-116
bill	s2592-117
bill	s2593-114
bill	s2593-115
bill	s2593-116
bill	s2593-117
bill	s2594-114
bill	s2594-115
bill	s2594-116
bill	s2594-117
bill	s2595-114
bill	s2595-115
bill	s2595-116
bill	s2595-117
bill	s2596-114
bill	s2596-115
bill	s2596-116
bill	s2596-117
bill	s2597-114
bill	s2597-115
bill	s2597-116
bill	s2597-117
bill	s2598-114
bill	s2598-115
bill	s2598-116
bill	s2598-117
bill	s2599-114
bill	s2599-115
bill	s2599-116
bill	s2599-117
bill	s26-115
bill	s26-116
bill	s26-117
bill	s260-114
bill	s260-115
bill	s260-116
bill	s260-117
bill	s2600-114
bill	s2600-115
bill	s2600-116
bill	s2600-117
bill	s2601-114
bill	s2601-115
bill	s2601-116
bill	s2601-117
bill	s2602-114
bill	s2602-115
bill	s2602-116
bill	s2602-117
bill	s2603-114
bill	s2603-115
bill	s2603-116
bill	s2603-117
bill	s2604-114
bill	s2604-115
bill	s2604-116
bill	s2604-117
bill	s2605-114
bill	s2605-115
bill	s2605-116
bill	s2605-117
bill	s2606-114
bill	s2606-115
bill	s2606-116
bill	s2606-117
bill	s2607-114
bill	s2607-115
bill	s2607-116
bill	s2607-117
bill	s2608-114
bill	s2608-115
bill	s2608-116
bill	s2608-117
bill	s2609-114
bill	s2609-115
bill	s2609-116
bill	s2609-117
bill	s261-115
bill	s261-116
bill	s261-117
bill	s2610-114
bill	s2610-115
bill	s2610-116
bill	s2610-117
bill	s2611-114
bill	s2611-115
bill	s2611-116
bill	s2611-117
bill	s2612-114
bill	s2612-115
bill	s2612-116
bill	s2612-117
bill	s2613-114
bill	s2613-115
bill	s2613-116
bill	s2613-117
bill	s2614-114
bill	s2614-115
bill	s2614-116
bill	s2614-117
bill	s2615-114
bill	s2615-115
bill	s2615-116
bill	s2615-117
bill	s2616-114
bill	s2616-115
bill	s2616-116
bill	s2616-117
bill	s2617-114
bill	s2617-115
bill	s2617-116
bill	s2617-117
bill	s2618-114
bill	s2618-115
bill	s2618-116
bill	s2618-117
bill	s2619-114
bill	s2619-115
bill	s2619-116
bill	s2619-117
bill	s262-115
bill	s262-116
bill	s262-117
bill	s2620-113
bill	s2620-114
bill	s2620-115
bill	s2620-116
bill	s2620-117
bill	s2621-114
bill	s2621-115
bill	s2621-116
bill	s2621-117
bill	s2622-114
bill	s2622-115
bill	s2622-116
bill	s2622-117
bill	s2623-114
bill	s2623-115
bill	s2623-116
bill	s2623-117
bill	s2624-114
bill	s2624-115
bill	s2624-116
bill	s2624-117
bill	s2625-114
bill	s2625-115
bill	s2625-116
bill	s2625-117
bill	s2626-114
bill	s2626-115
bill	s2626-116
bill	s2626-117
bill	s2627-114
bill	s2627-115
bill	s2627-116
bill	s2627-117
bill	s2628-114
bill	s2628-115
bill	s2628-116
bill	s2628-117
bill	s2629-114
bill	s2629-115
bill	s2629-116
bill	s2629-117
bill	s263-115
bill	s263-116
bill	s263-117
bill	s2630-114
bill	s2630-115
bill	s2630-116
bill	s2630-117
bill	s2631-114
bill	s2631-115
bill	s2631-116
bill	s2631-117
bill	s2632-114
bill	s2632-115
bill	s2632-116
bill	s2632-117
bill	s2633-114
bill	s2633-115
bill	s2633-116
bill	s2633-117
bill	s2634-113
bill	s2634-114
bill	s2634-115
bill	s2634-116
bill	s2634-117
bill	s2635-113
bill	s2635-114
bill	s2635-115
bill	s2635-116
bill	s2635-117
bill	s2636-113
bill	s2636-114
bill	s2636-115
bill	s2636-116
bill	s2636-117
bill	s2637-113
bill	s2637-114
bill	s2637-115
bill	s2637-116
bill	s2637-117
bill	s2638-113
bill	s2638-114
bill	s2638-115
bill	s2638-116
bill	s2638-117
bill	s2639-113
bill	s2639-114
bill	s2639-115
bill	s2639-116
bill	s2639-117
bill	s264-115
bill	s264-116
bill	s264-117
bill	s2640-113
bill	s2640-114
bill	s2640-115
bill	s2640-116
bill	s2640-117
bill	s2641-113
bill	s2641-114
bill	s2641-115
bill	s2641-116
bill	s2641-117
bill	s2642-113
bill	s2642-114
bill	s2642-115
bill	s2642-116
bill	s2642-117
bill	s2643-113
bill	s2643-114
bill	s2643-115
bill	s2643-116
bill	s2643-117
bill	s2644-113
bill	s2644-114
bill	s2644-115
bill	s2644-116
bill	s2644-117
bill	s2645-113
bill	s2645-114
bill	s2645-115
bill	s2645-116
bill	s2645-117
bill	s2646-114
bill	s2646-115
bill	s2646-116
bill	s2646-117
bill	s2647-114
bill	s2647-115
bill	s2647-116
bill	s2647-117
bill	s2648-114
bill	s2648-115
bill	s2648-116
bill	s2648-117
bill	s2649-114
bill	s2649-115
bill	s2649-116
bill	s2649-117
bill	s265-115
bill	s265-116
bill	s265-117
bill	s2650-114
bill	s2650-115
bill	s2650-116
bill	s2650-117
bill	s2651-114
bill	s2651-115
bill	s2651-116
bill	s2651-117
bill	s2652-114
bill	s2652-115
bill	s2652-116
bill	s2652-117
bill	s2653-114
bill	s2653-115
bill	s2653-116
bill	s2653-117
bill	s2654-114
bill	s2654-115
bill	s2654-116
bill	s2654-117
bill	s2655-114
bill	s2655-115
bill	s2655-116
bill	s2655-117
bill	s2656-114
bill	s2656-115
bill	s2656-116
bill	s2656-117
bill	s2657-114
bill	s2657-115
bill	s2657-116
bill	s2657-117
bill	s2658-114
bill	s2658-115
bill	s2658-116
bill	s2658-117
bill	s2659-114
bill	s2659-115
bill	s2659-116
bill	s2659-117
bill	s266-114
bill	s266-115
bill	s266-116
bill	s266-117
bill	s2660-114
bill	s2660-115
bill	s2660-116
bill	s2660-117
bill	s2661-114
bill	s2661-115
bill	s2661-116
bill	s2661-117
bill	s2662-114
bill	s2662-115
bill	s2662-116
bill	s2662-117
bill	s2663-114
bill	s2663-115
bill	s2663-116
bill	s2663-117
bill	s2664-114
bill	s2664-115
bill	s2664-116
bill	s2664-117
bill	s2665-114
bill	s2665-115
bill	s2665-116
bill	s2665-117
bill	s2666-114
bill	s2666-115
bill	s2666-116
bill	s2666-117
bill	s2667-114
bill	s2667-115
bill	s2667-116
bill	s2667-117
bill	s2668-114
bill	s2668-115
bill	s2668-116
bill	s2668-117
bill	s2669-114
bill	s2669-115
bill	s2669-116
bill	s2669-117
bill	s267-115
bill	s267-116
bill	s267-117
bill	s2670-114
bill	s2670-115
bill	s2670-116
bill	s2670-117
bill	s2671-114
bill	s2671-115
bill	s2671-116
bill	s2671-117
bill	s2672-114
bill	s2672-115
bill	s2672-116
bill	s2672-117
bill	s2673-114
bill	s2673-115
bill	s2673-116
bill	s2673-117
bill	s2674-114
bill	s2674-115
bill	s2674-116
bill	s2674-117
bill	s2675-114
bill	s2675-115
bill	s2675-116
bill	s2675-117
bill	s2676-114
bill	s2676-115
bill	s2676-116
bill	s2676-117
bill	s2677-114
bill	s2677-115
bill	s2677-116
bill	s2677-117
bill	s2678-114
bill	s2678-115
bill	s2678-116
bill	s2678-117
bill	s2679-114
bill	s2679-115
bill	s2679-116
bill	s2679-117
bill	s268-115
bill	s268-116
bill	s268-117
bill	s2680-114
bill	s2680-115
bill	s2680-116
bill	s2680-117
bill	s2681-114
bill	s2681-115
bill	s2681-116
bill	s2681-117
bill	s2682-114
bill	s2682-115
bill	s2682-116
bill	s2682-117
bill	s2683-114
bill	s2683-115
bill	s2683-116
bill	s2683-117
bill	s2684-114
bill	s2684-115
bill	s2684-116
bill	s2684-117
bill	s2685-114
bill	s2685-115
bill	s2685-116
bill	s2685-117
bill	s2686-114
bill	s2686-115
bill	s2686-116
bill	s2686-117
bill	s2687-114
bill	s2687-115
bill	s2687-116
bill	s2687-117
bill	s2688-114
bill	s2688-115
bill	s2688-116
bill	s2688-117
bill	s2689-114
bill	s2689-115
bill	s2689-116
bill	s2689-117
bill	s269-114
bill	s269-115
bill	s269-116
bill	s269-117
bill	s2690-114
bill	s2690-115
bill	s2690-116
bill	s2690-117
bill	s2691-114
bill	s2691-115
bill	s2691-116
bill	s2691-117
bill	s2692-114
bill	s2692-115
bill	s2692-116
bill	s2692-117
bill	s2693-114
bill	s2693-115
bill	s2693-116
bill	s2693-117
bill	s2694-114
bill	s2694-115
bill	s2694-116
bill	s2694-117
bill	s2695-114
bill	s2695-115
bill	s2695-116
bill	s2695-117
bill	s2696-114
bill	s2696-115
bill	s2696-116
bill	s2696-117
bill	s2697-114
bill	s2697-115
bill	s2697-116
bill	s2697-117
bill	s2698-114
bill	s2698-115
bill	s2698-116
bill	s2698-117
bill	s2699-114
bill	s2699-115
bill	s2699-116
bill	s2699-117
bill	s27-114
bill	s27-115
bill	s27-116
bill	s27-117
bill	s270-115
bill	s270-116
bill	s270-117
bill	s2700-114
bill	s2700-115
bill	s2700-116
bill	s2700-117
bill	s2701-114
bill	s2701-115
bill	s2701-116
bill	s2701-117
bill	s2702-114
bill	s2702-115
bill	s2702-116
bill	s2702-117
bill	s2703-114
bill	s2703-115
bill	s2703-116
bill	s2703-117
bill	s2704-114
bill	s2704-115
bill	s2704-116
bill	s2704-117
bill	s2705-114
bill	s2705-115
bill	s2705-116
bill	s2705-117
bill	s2706-114
bill	s2706-115
bill	s2706-116
bill	s2706-117
bill	s2707-114
bill	s2707-115
bill	s2707-116
bill	s2707-117
bill	s2708-114
bill	s2708-115
bill	s2708-116
bill	s2708-117
bill	s2709-114
bill	s2709-115
bill	s2709-116
bill	s2709-117
bill	s271-115
bill	s271-116
bill	s271-117
bill	s2710-114
bill	s2710-115
bill	s2710-116
bill	s2710-117
bill	s2711-114
bill	s2711-115
bill	s2711-116
bill	s2711-117
bill	s2712-114
bill	s2712-115
bill	s2712-116
bill	s2712-117
bill	s2713-114
bill	s2713-115
bill	s2713-116
bill	s2713-117
bill	s2714-114
bill	s2714-115
bill	s2714-116
bill	s2714-117
bill	s2715-114
bill	s2715-115
bill	s2715-116
bill	s2715-117
bill	s2716-114
bill	s2716-115
bill	s2716-116
bill	s2716-117
bill	s2717-114
bill	s2717-115
bill	s2717-116
bill	s2717-117
bill	s2718-114
bill	s2718-115
bill	s2718-116
bill	s2718-117
bill	s2719-114
bill	s2719-115
bill	s2719-116
bill	s2719-117
bill	s272-114
bill	s272-115
bill	s272-116
bill	s272-117
bill	s2720-114
bill	s2720-115
bill	s2720-116
bill	s2720-117
bill	s2721-114
bill	s2721-115
bill	s2721-116
bill	s2721-117
bill	s2722-114
bill	s2722-115
bill	s2722-116
bill	s2722-117
bill	s2723-114
bill	s2723-115
bill	s2723-116
bill	s2723-117
bill	s2724-114
bill	s2724-115
bill	s2724-116
bill	s2724-117
bill	s2725-114
bill	s2725-115
bill	s2725-116
bill	s2725-117
bill	s2726-114
bill	s2726-115
bill	s2726-116
bill	s2726-117
bill	s2727-114
bill	s2727-115
bill	s2727-116
bill	s2727-117
bill	s2728-114
bill	s2728-115
bill	s2728-116
bill	s2728-117
bill	s2729-114
bill	s2729-115
bill	s2729-116
bill	s2729-117
bill	s273-114
bill	s273-115
bill	s273-116
bill	s273-117
bill	s2730-114
bill	s2730-115
bill	s2730-116
bill	s2730-117
bill	s2731-114
bill	s2731-115
bill	s2731-116
bill	s2731-117
bill	s2732-114
bill	s2732-115
bill	s2732-116
bill	s2732-117
bill	s2733-114
bill	s2733-115
bill	s2733-116
bill	s2733-117
bill	s2734-114
bill	s2734-115
bill	s2734-116
bill	s2734-117
bill	s2735-114
bill	s2735-115
bill	s2735-116
bill	s2735-117
bill	s2736-114
bill	s2736-115
bill	s2736-116
bill	s2736-117
bill	s2737-114
bill	s2737-115
bill	s2737-116
bill	s2737-117
bill	s2738-114
bill	s2738-115
bill	s2738-116
bill	s2738-117
bill	s2739-114
bill	s2739-115
bill	s2739-116
bill	s2739-117
bill	s274-115
bill	s274-116
bill	s274-117
bill	s2740-114
bill	s2740-115
bill	s2740-116
bill	s2740-117
bill	s2741-114
bill	s2741-115
bill	s2741-116
bill	s2741-117
bill	s2742-114
bill	s2742-115
bill	s2742-116
bill	s2742-117
bill	s2743-114
bill	s2743-115
bill	s2743-116
bill	s2743-117
bill	s2744-114
bill	s2744-115
bill	s2744-116
bill	s2744-117
bill	s2745-114
bill	s2745-115
bill	s2745-116
bill	s2745-117
bill	s2746-114
bill	s2746-115
bill	s2746-116
bill	s2746-117
bill	s2747-114
bill	s2747-115
bill	s2747-116
bill	s2747-117
bill	s2748-114
bill	s2748-115
bill	s2748-116
bill	s2748-117
bill	s2749-114
bill	s2749-115
bill	s2749-116
bill	s2749-117
bill	s275-114
bill	s275-115
bill	s275-116
bill	s275-117
bill	s2750-114
bill	s2750-115
bill	s2750-116
bill	s2750-117
bill	s2751-114
bill	s2751-115
bill	s2751-116
bill	s2751-117
bill	s2752-114
bill	s2752-115
bill	s2752-116
bill	s2752-117
bill	s2753-114
bill	s2753-115
bill	s2753-116
bill	s2753-117
bill	s2754-114
bill	s2754-115
bill	s2754-116
bill	s2754-117
bill	s2755-114
bill	s2755-115
bill	s2755-116
bill	s2755-117
bill	s2756-114
bill	s2756-115
bill	s2756-116
bill	s2756-117
bill	s2757-114
bill	s2757-115
bill	s2757-116
bill	s2757-117
bill	s2758-114
bill	s2758-115
bill	s2758-116
bill	s2758-117
bill	s2759-114
bill	s2759-115
bill	s2759-116
bill	s2759-117
bill	s276-115
bill	s276-116
bill	s276-117
bill	s2760-114
bill	s2760-115
bill	s2760-116
bill	s2760-117
bill	s2761-114
bill	s2761-115
bill	s2761-116
bill	s2761-117
bill	s2762-114
bill	s2762-115
bill	s2762-116
bill	s2762-117
bill	s2763-114
bill	s2763-115
bill	s2763-116
bill	s2763-117
bill	s2764-114
bill	s2764-115
bill	s2764-116
bill	s2764-117
bill	s2765-114
bill	s2765-115
bill	s2765-116
bill	s2765-117
bill	s2766-114
bill	s2766-115
bill	s2766-116
bill	s2766-117
bill	s2767-114
bill	s2767-115
bill	s2767-116
bill	s2767-117
bill	s2768-114
bill	s2768-115
bill	s2768-116
bill	s2768-117
bill	s2769-114
bill	s2769-115
bill	s2769-116
bill	s2769-117
bill	s277-114
bill	s277-115
bill	s277-116
bill	s277-117
bill	s2770-114
bill	s2770-115
bill	s2770-116
bill	s2770-117
bill	s2771-114
bill	s2771-115
bill	s2771-116
bill	s2771-117
bill	s2772-114
bill	s2772-115
bill	s2772-116
bill	s2772-117
bill	s2773-114
bill	s2773-115
bill	s2773-116
bill	s2773-117
bill	s2774-114
bill	s2774-115
bill	s2774-116
bill	s2774-117
bill	s2775-114
bill	s2775-115
bill	s2775-116
bill	s2775-117
bill	s2776-114
bill	s2776-115
bill	s2776-116
bill	s2776-117
bill	s2777-113
bill	s2777-114
bill	s2777-115
bill	s2777-116
bill	s2777-117
bill	s2778-114
bill	s2778-115
bill	s2778-116
bill	s2778-117
bill	s2779-114
bill	s2779-115
bill	s2779-116
bill	s2779-117
bill	s278-115
bill	s278-116
bill	s278-117
bill	s2780-114
bill	s2780-115
bill	s2780-116
bill	s2780-117
bill	s2781-114
bill	s2781-115
bill	s2781-116
